id,skip_count,name,status_name,chapter_count
101602,3,Pokemon Siêu Cấp Hệ Thống,Hoàn thành,502
101603,3,Ta Tại Tận Thế Nhặt Bảo Rương,Hoàn thành,541
101605,3,Là Nam Nhân Phải Sống Qua 999 Ngày,Hoàn thành,639
101607,3,Huyền Huyễn Chi Bản Tôn Đạo Huyền,Hoàn thành,573
101610,3,Từ Đấu Phá Bắt Đầu Làm Cá Mặn,Hoàn thành,522
101624,3,Tối Cường Trang Bức Đả Kiểm Hệ Thống,Hoàn thành,1901
101625,3,Võ Hiệp Thế Giới Luân Hồi Giả,Hoàn thành,717
101627,3,Tinh Ngục Tù Võ,Hoàn thành,527
101629,3,Thần Y Như Khuynh,Hoàn thành,2000
101630,3,Đúng Là Ta Mạnh Như Vậy,Hoàn thành,1492
101631,3,Hồng Hoang Chi Minh Hoàng,Hoàn thành,615
101633,3,Quỷ Chú,Hoàn thành,2432
101634,3,Chúa Tể Tinh Hà,Hoàn thành,2355
101637,3,Kiếm Tiên Ở Đây,Hoàn thành,1961
101641,3,Lmht Vô Địch Rút Thưởng Hệ Thống,Hoàn thành,2659
101642,3,Hoàn Mỹ Cơ Giáp Kiếm Thần,Hoàn thành,681
101643,3,Hoàn Khố Khí Thiếu,Hoàn thành,1220
101644,3,Vô Địch Tu Tiên Thăng Cấp Hệ Thống,Hoàn thành,627
101647,3,Mua Căn Biệt Thự Thu Phế Liệu,Hoàn thành,547
101648,3,Clash Of Clans Chi Lĩnh Chủ Hệ Thống,Hoàn thành,485
101650,3,Hào Môn Ẩn Hôn: Phúc Hắc Tổng Tài Nuông Chiều Bà Xã,Hoàn thành,1656
101651,3,Siêu Cấp Buôn Lậu Hệ Thống,Hoàn thành,613
101652,3,Marvel Chi Hokage Ninjia Phiêu Lưu Ký,Hoàn thành,535
101653,3,Trọng Sinh Tối Cường Yêu Thú,Hoàn thành,1379
101654,3,Lưỡng Giới Người Vận Chuyển,Hoàn thành,1331
101656,3,Trạch Nam Quật Khởi,Hoàn thành,599
101657,3,Tương Lai Nói Chuyện Phiếm Quần,Hoàn thành,892
101658,3,Vô Thượng Thánh Thiên,Hoàn thành,761
101659,3,Vạn Thế Trinh Đế,Hoàn thành,1046
101660,3,Tiên Nữ Rút Thưởng Hệ Thống,Hoàn thành,937
101661,3,Chí Tôn Võ Thần Hệ Thống,Hoàn thành,1094
101662,3,Của Ta Cực Phẩm Nữ Thôn Trưởng,Hoàn thành,1033
101663,3,Đô Thị Huyết Thần,Hoàn thành,603
101664,3,Dị Giới Phong Thần Hệ Thống,Hoàn thành,686
101665,3,Đô Thị Cực Phẩm Cao Thủ,Hoàn thành,1215
101667,3,Trọng Sinh Tối Cường Trang Bức Hệ Thống,Hoàn thành,960
101669,3,Pokemon Chi Ta Có Thể Nhặt Điểm Kinh Nghiệm,Hoàn thành,964
101672,3,Tối Cường Chưởng Môn Hối Đoái Hệ Thống,Hoàn thành,779
101673,3,Ác Linh Quốc Gia,Hoàn thành,1653
101674,3,Tối Cường Khủng Bố Hệ Thống,Hoàn thành,719
101675,3,Cuộc Xâm Lược Văn Hóa Ở Thế Giới Khác,Hoàn thành,1091
101676,3,Ta Tu Có Thể Là Giả Tiên,Hoàn thành,2394
101677,3,Sát Thần Vĩnh Sinh,Hoàn thành,2000
101678,3,Khoa Học Thần Giáo,Hoàn thành,530
101680,3,Sử Thượng Tối Cường Miệng Thối,Hoàn thành,773
101682,3,Hải Tặc Chi Khống Chế Vector,Hoàn thành,633
101684,3,Văn Ngu Đại Lão Tự Mình Dưỡng Thành,Hoàn thành,540
101686,3,Ở Tu Chân Thế Giới Viết Tiểu Thuyết,Hoàn thành,999
101687,3,Cực Cụ Khủng Bố,Hoàn thành,1077
101688,3,Luyện Cấp Cuồng Ma,Hoàn thành,1102
101689,3,Buông Ra Cái Kia Người Nguyên Thủy,Hoàn thành,1032
101691,3,Ta Cơ Hữu Biến Thành Muội,Hoàn thành,881
101692,3,Khủng Bố Lệnh Truy Nã,Hoàn thành,529
101694,3,Tiên Hiệp Thế Giới Internet,Hoàn thành,947
101695,3,Thái Cổ Chí Tôn Thần,Hoàn thành,2556
101696,3,Nghịch Thiên Thần Tôn,Hoàn thành,1312
101697,3,Trời Sinh Xui Xẻo Trứng,Hoàn thành,846
101698,3,Ma Diễm Thương Khung,Hoàn thành,596
101700,3,Hải Tặc Chi Hóa Thân Vì Lôi,Hoàn thành,671
101701,3,Vô Tội Mưu Sát,Hoàn thành,815
101702,3,Hải Tặc Vương Chi Đấm Phát Chết Luôn,Hoàn thành,495
101703,3,Chư Thiên Ký,Hoàn thành,2072
101704,3,Ta Ấu Thuần Nhiễm Mới Không Phải Nữ Thần,Hoàn thành,483
101705,3,Ta Mỹ Nữ Đại Tiểu Thư,Hoàn thành,521
101707,3,Thiên Đình Quán Net,Hoàn thành,637
101709,3,Những Năm Đó Ta Làm Đạo Sĩ,Hoàn thành,1449
101712,3,Siêu Cấp Ăn Cướp Sấm Tiên Giới,Hoàn thành,1059
101715,3,Thục Sơn Kiếm Tông Hệ Thống,Hoàn thành,1512
101716,3,Bạo Sủng Cuồng Thê: Thần Y Ngũ Tiểu Thư,Hoàn thành,2311
101720,3,Ta Phá Án Ở Địa Phủ,Hoàn thành,829
101723,3,Ta Thừa Kế Ác Quỷ Phòng,Hoàn thành,838
101724,3,Nhật Ký Phát Sóng Trực Tiếp Làm Quỷ Sai,Hoàn thành,923
101725,3,Câu Lạc Bộ Ác Quỷ,Hoàn thành,572
101726,3,Họa Thánh,Hoàn thành,979
101727,3,Đạo Thánh,Hoàn thành,1803
101728,3,Văn Ngu Tân Quý,Hoàn thành,1129
101730,3,Ba Nghìn Kiếm Giới,Hoàn thành,758
101732,3,Đại Đường Hảo Đại Ca,Hoàn thành,562
101734,3,Võng Du Chi Gấp Trăm Lần Sát Thương,Hoàn thành,1030
101735,3,Siêu Cấp Vô Hạn Nạp Tiền Hệ Thống,Hoàn thành,519
101736,3,Đại Đường Chi Thần Cấp Phò Mã Gia,Hoàn thành,1344
101737,3,Sử Thượng Tối Ngưu Tông Môn,Hoàn thành,934
101743,3,Tối Cường Vận Đen Thăng Cấp Hệ Thống,Hoàn thành,1068
101745,3,Từ Kẻ Chép Văn Đến Toàn Đại Lục Siêu Sao,Hoàn thành,680
101748,3,Tiên Dược Cung Ứng Thương,Hoàn thành,1008
101752,3,Diamond No Ace Mạnh Nhất Batter,Hoàn thành,1009
101754,3,Hokage Ác Ma Pháp Tắc,Hoàn thành,665
101755,3,Hokage Chi Choutetsu Senmei,Hoàn thành,633
101757,3,Diamond No Ace Toàn Năng Tuyển Thủ,Hoàn thành,1140
101758,3,Slamdunk Chi Kiên Kết Trục Mộng,Hoàn thành,1093
101760,3,Mang Theo Mộng Ảo Hệ Thống Xông Hỏa Ảnh,Hoàn thành,618
101761,3,Thiên Đình Đào Bảo Điểm,Hoàn thành,1036
101766,3,Conan Chi Khai Môn Ta Là Cảnh Sát,Hoàn thành,459
101768,3,Vô Hạn Anime Lữ Tục,Hoàn thành,570
101769,3,Nãi Ba Văn Nghệ Nhân Sinh,Hoàn thành,1299
101770,3,Đô Thị Kiêu Hùng Hệ Thống,Hoàn thành,2049
101771,3,Không Làm Tiểu Minh Tinh,Hoàn thành,954
101775,3,Diamond No Ace Chi Pitcher Trở Về,Hoàn thành,2341
101776,3,Thần Kỳ Cửa Hàng Rèn,Hoàn thành,452
101778,3,Long Châu Chi Tiến Công Raditz,Hoàn thành,595
101779,3,Ta Ở Tiên Hiệp Có Gian Khách Sạn,Hoàn thành,714
101780,3,Du Nhàn Long Sinh,Hoàn thành,888
101781,3,Mộng Du Chư Giới,Hoàn thành,980
101782,3,Tận Thế Chi Siêu Thị Hệ Thống,Hoàn thành,608
101783,3,Toàn Năng Trang Viên,Hoàn thành,1578
101785,3,Toàn Năng Siêu Sao Vú Em,Hoàn thành,834
101787,3,Ta Không Phải Đại Minh Tinh A,Hoàn thành,644
101788,3,Hắc Khoa Học Kỹ Thuật Trung Tâm Nghiên Cứu,Hoàn thành,1167
101789,3,Điện Ảnh Học Tập Hệ Thống,Hoàn thành,732
101790,3,Đấu Phá Chi Truyền Kỳ Tái Khởi,Hoàn thành,1131
101792,3,Vũ Trụ Tối Cường Tạo Thần Hệ Thống,Hoàn thành,681
101793,3,Red Ribbon Army Hành Trình,Hoàn thành,634
101794,3,Óng Ánh Ace,Hoàn thành,2136
101795,3,Hero Academia Mạnh Nhất Kousei,Hoàn thành,473
101796,3,Học Bá Cũng Mở Hack,Hoàn thành,780
101799,3,Ta Giả Vờ Có Dị Năng,Hoàn thành,736
101800,3,Các Ngươi Nhị Thứ Nguyên Thật Biết Chơi,Hoàn thành,686
101802,3,Hải Tặc Chi Hải Quân Lôi Thần,Hoàn thành,965
101803,3,Hải Tặc Chi Đại Tướng Akainu,Hoàn thành,535
101804,3,Mang Theo Hokage Trọng Sinh Nhật Bản Tokyo,Hoàn thành,938
101806,3,Hải Tặc Chi Quỵt Cơm Quỷ Đói,Hoàn thành,491
101807,3,Trái Ác Quỷ Nhà Cung Cấp,Hoàn thành,1046
101808,3,Vô Hạn Thôn Phệ Chi Trọng Sinh Lão Hổ,Hoàn thành,509
101809,3,Shokugeki Ta Có Vạn Giới Nguyên Liệu Nấu Ăn,Hoàn thành,473
101810,3,Ta Thật Không Muốn Trọng Sinh A,Hoàn thành,1080
101811,3,Chư Thiên Mạnh Nhất Đại Boss,Hoàn thành,879
101813,3,Giới Bóng Rổ Chi Khắc Kim Vô Địch,Hoàn thành,1394
101815,3,Nhị Thứ Nguyên Người Sáng Lập,Hoàn thành,538
101816,3,Hogwarts Huyết Mạch Vu Sư,Hoàn thành,1015
101817,3,Tối Cường Đại Thần Chủ Hệ Thống,Hoàn thành,1084
101819,3,Trọng Sinh Nhật Bản Làm Thần Quan,Hoàn thành,1478
101821,3,Tinh Túc Đại Sư Huynh,Hoàn thành,1212
101822,3,Tây Du Chi Bát Giới Toàn Năng Hệ Thống,Hoàn thành,1319
101823,3,Tuyệt Thế Chúa Tể,Hoàn thành,1028
101825,3,Siêu Cấp Yêu Hầu Xông Tây Du,Hoàn thành,727
101826,3,Tối Cường Cuồng Bạo Chiến Đế,Hoàn thành,712
101827,3,Phẫn Nộ Thi Huynh,Hoàn thành,660
101829,3,Vô Địch Bắt Quỷ Hệ Thống,Hoàn thành,1049
101830,3,Manga Anime Anh Hùng Vs Tu Tiên Liên Minh,Hoàn thành,570
101831,3,Hải Tặc Vương Chi Công Phu Chi Vương,Hoàn thành,993
101834,3,Hỏa Ảnh Mạnh Nhất Dung Độn,Hoàn thành,631
101835,3,Vô Địch Chi Du Nhàn,Hoàn thành,558
101837,3,Tàn Phá Hỏa Ảnh,Hoàn thành,474
101839,3,Vạn Vực Tà Đế,Hoàn thành,840
101841,3,Hải Tặc Chi Lôi Thần Hàng Lâm,Hoàn thành,457
101845,3,Võ Hồn Thí Thiên,Hoàn thành,2038
101851,3,Thần Tiên Đào Bảo Điếm,Hoàn thành,872
101852,3,Ta Tiên Nữ Đại Lão Bà,Hoàn thành,624
101853,3,Hàn Ngu Chi Khác Loại Đại Minh Tinh,Hoàn thành,1277
101855,3,Ta Võ Hồn Là Ác Ma Quả Thực,Hoàn thành,558
101857,3,Cửu Chuyển Thần Ma,Hoàn thành,625
101861,3,Hokage Chi Gory Ryujiri,Hoàn thành,657
101862,3,Chí Tôn Thần Mộ Hệ Thống,Hoàn thành,477
101866,3,Cực Phẩm Đấu Tôn,Hoàn thành,580
101867,3,Dị Giới Sảng Nhất Hệ Thống,Hoàn thành,557
101870,3,Long Phi Phách Võ,Hoàn thành,643
101872,3,Thái Cổ Võ Thần,Hoàn thành,493
101873,3,High School Dxd Chi Vô Tận Cướp Đoạt,Hoàn thành,674
101876,3,Huyền Huyễn Chi Thái Hư Thần Đế,Hoàn thành,653
101880,3,Hokage Cuồng Nhân,Hoàn thành,1332
101882,3,Tống Mạn Trọng Sinh Sôn Gô Han,Hoàn thành,570
101884,3,Hải Tặc Vương Chi Làm Theo Ý Mình,Hoàn thành,842
101892,3,Mạnh Nhất Tôn Ngộ Không,Hoàn thành,597
101894,3,Tống Mạn Chi Ái Sát Hồng Nhan,Hoàn thành,789
100234,2,Trọng Sinh Tây Du Chi Nghịch Thiên Hệ Thống,Hoàn thành,623
100336,2,Đô Thị Thần Tài,Hoàn thành,757
100471,2,Khoan Thai Sơn Trang,Hoàn thành,751
100902,2,Đại Đường Tướng Công Tốt,Hoàn thành,2737
100918,2,Tự Tại Nước Mỹ Cuộc Sống Điền Viên,Hoàn thành,784
101037,2,Võ Đạo Tông Sư,Hoàn thành,745
101140,2,Gia Miện Vi Vương,Hoàn thành,624
101812,2,Thua Lỗ Thành Thủ Phủ Từ Trò Chơi,Hoàn thành,1677
101863,2,Nhẫn Giả Chiêu Mộ Đại Sư,Hoàn thành,788
100317,1,Thiên Y Phượng Cửu,Hoàn thành,5272
100319,1,Cửu Chuyển Đạo Kinh,Hoàn thành,3992
100350,1,Cuồng Võ Thần Đế,Hoàn thành,4055
100358,1,Vô Thượng Sát Thần,Hoàn thành,5515
100364,1,Thôn Thiên Long Vương,Hoàn thành,3155
100365,1,Vạn Đạo Long Hoàng,Hoàn thành,6015
100366,1,Linh Võ Đế Tôn,Hoàn thành,4074
100368,1,Chung Cực Toàn Năng Học Sinh,Hoàn thành,3359
100383,1,Vũ Luyện Điên Phong,Hoàn thành,6003
100384,1,Vô Địch Thiên Hạ,Hoàn thành,3754
100386,1,Đế Bá,Hoàn thành,7204
100422,1,Phục Thiên Thị,Hoàn thành,2973
100441,1,Hồng Mông Thiên Đế,Hoàn thành,5625
100443,1,Võ Ánh Tam Thiên Đạo,Hoàn thành,3744
100538,1,Cuồng Võ Chiến Đế,Hoàn thành,3101
100539,1,Chí Tôn Kiếm Hoàng,Hoàn thành,2829
100541,1,Phế Vật Nghịch Thiên Tiểu Thư,Hoàn thành,7303
100543,1,Siêu Cấp Binh Vương,Hoàn thành,7610
100545,1,Đế Diệt Thương Khung,Hoàn thành,3605
100547,1,Sinh Tử Đan Tôn,Hoàn thành,2781
100555,1,Đế Phi Lâm Thiên,Hoàn thành,3145
100557,1,Mao Sơn Quỷ Vương,Hoàn thành,4296
100558,1,Cái Thế Đế Tôn,Hoàn thành,4264
100569,1,Kiếm Trung Tiên,Hoàn thành,2948
100601,1,Trọng Sinh Cửu Linh Lạt Thê Liêu Phu,Hoàn thành,3439
100613,1,Linh Kiếm Tôn,Hoàn thành,5421
100635,1,Văn Minh Chi Vạn Giới Lĩnh Chủ,Hoàn thành,5044
100702,1,Võ Đạo Bá Chủ,Hoàn thành,3272
100706,1,Siêu Thần Yêu Nghiệt,Hoàn thành,2770
100747,1,Điên Cuồng Hệ Thống Tăng Cấp,Hoàn thành,3012
100771,1,Thần Đạo Đan Tôn,Hoàn thành,4933
100772,1,Vô Địch Kiếm Vực,Hoàn thành,2794
100804,1,Ta Y Độc Mạnh Vô Địch,Hoàn thành,4867
100878,1,Đô Thị Tu Chân Y Thánh,Hoàn thành,4790
100882,1,Dị Năng Tiểu Thần Nông,Hoàn thành,6652
100890,1,Hương Thôn Thấu Thị Thần Y,Hoàn thành,2990
100898,1,Tiêu Diêu Tiểu Thần Côn,Hoàn thành,4252
100908,1,Livestream Giải Phẫu,Hoàn thành,2977
101013,1,Vô Thượng Thần Vương,Hoàn thành,4113
101017,1,Võ Thần Huyết Mạch,Hoàn thành,5340
101023,1,Thần Hồn Chí Tôn,Hoàn thành,4861
101024,1,Tu Sĩ Này Rất Nguy Hiểm.,Hoàn thành,3800
101028,1,Thần Võ Chiến Vương,Hoàn thành,4544
101033,1,Tối Cường Y Thánh,Hoàn thành,3860
101038,1,Thiên Thần Quyết,Hoàn thành,3600
101042,1,Vạn Cổ Đại Đế,Hoàn thành,3499
101048,1,Thần Võ Thiên Đế,Hoàn thành,3316
101050,1,Thiên Tài Cao Thủ,Hoàn thành,3099
101056,1,Thần Long Chiến,Hoàn thành,5514
101111,1,Tạo Hóa Chi Vương,Hoàn thành,3430
101114,1,Cửu Tiên Đồ,Hoàn thành,2851
101119,1,Ta Mỹ Nữ Băng Sơn Lão Bà,Hoàn thành,4288
101128,1,Thần Cấp Đại Ma Đầu,Hoàn thành,2963
101176,1,Tuyệt Thế Dược Thần,Hoàn thành,3118
101178,1,Vạn Đạo Kiếm Tôn,Hoàn thành,6490
101181,1,Mao Sơn Tróc Quỷ Nhân,Hoàn thành,3613
101203,1,Running Man Khôi Hài Cao Phú Soái,Hoàn thành,2859
101213,1,Từ Đại Thụ Bắt Đầu Tiến Hóa,Hoàn thành,4178
101271,1,Vũ Thần Thiên Hạ,Hoàn thành,3038
101273,1,Long Huyết Vũ Đế,Hoàn thành,5373
101276,1,Vũ Phá Cửu Hoang,Hoàn thành,6354
101279,1,Bất Diệt Chiến Thần,Hoàn thành,6163
101286,1,Vĩnh Hằng Thánh Vương,Hoàn thành,3379
101313,1,Nghịch Thiên,Hoàn thành,3234
101384,1,Yêu Long Cổ Đế,Hoàn thành,7386
101387,1,Tối Cường Hệ Thống Đế Hoàng,Hoàn thành,3210
101398,1,Nhất Kiếm Độc Tôn,Hoàn thành,3055
101432,1,Kiếm Đạo Đệ Nhất Tiên,Hoàn thành,3683
101436,1,Siêu Cấp Thần Cơ Nhân,Hoàn thành,3461
101455,1,Ngự Thú Tiến Hóa Thương,Hoàn thành,3623
101472,1,Võ Đạo Chí Tôn,Hoàn thành,3694
101475,1,Thông Thiên Vũ Tôn,Hoàn thành,3528
101568,1,Vạn Giới Võ Thần,Hoàn thành,2857
101628,1,Thiên Cổ Đế Hoàng,Hoàn thành,580
153589,1,"Nói Xấu Ta Là Tà Tu, Nhưng Có Thể Ta Thật Sự Là Tà Tu",Còn tiếp,30
153597,1,"Nhà Ta Trùng, Là Rồng",Còn tiếp,1
153598,1,Tu Tiên: Từ Thanh Trang Bị Bắt Đầu,Còn tiếp,104
153599,1,Chư Thiên: Tiểu Lý Phi Đao Bắt Đầu,Còn tiếp,109
